timestamp,timestamp,trackNumber,e1.x,e1.y,e1.z,e1.latitude,e1.longitude,e1.altitude,e1.xdot,e1.ydot,e1.zdot,e1.velocityEast,e1.velocityNorth,e1.velocityUp,e1.groundSpeed,e1.heading,e1.trackQuality,e1.category,e1.is3d,e1.isDeadReckon,e1.trackId,e1.specificType,e1.platform,e1.activity,e1.timestampMicro,e8.mode4,e11.isSimulated,e11.isEmergency,e11.isSpecialProcessing,e11.isFlightPlan,e11.isExercise,e11.isManeuver,e11.isTest,e11.isNonRealTime,e15.sourceId,e18.a1,e18.a2,e18.a3,e18.a4,e18.a5,e18.a6,e18.b2,e18.b3,e18.b4,e18.b5,e18.b6,e18.c3,e18.c4,e18.c5,e18.c6,e18.d4,e18.d5,e18.d6,e18.e5,e18.e6,e18.f6,e3.dropTrack,e7.mode3a,e12.callsign,e10.aircraftICAOType,e14.destinationAerodrome,e23.response,e23.nationalOrigin,e23.platformIdNumber,e23.mode1Code,e23.derivedMode1,e23.derivedMode2,e23.derivedMode3a,e23.derivedMode3c,e9.aircraftAddress,e13.originAerodrome
1743527355,2025-04-01 17:09:15,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,31142,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527365,2025-04-01 17:09:25,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,51991,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527375,2025-04-01 17:09:35,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,76066,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527390,2025-04-01 17:09:50,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,112528,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527400,2025-04-01 17:10:00,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,146365,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527415,2025-04-01 17:10:15,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,167327,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527425,2025-04-01 17:10:25,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,179698,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527436,2025-04-01 17:10:36,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,194499,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527451,2025-04-01 17:10:51,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,219425,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527461,2025-04-01 17:11:01,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,230976,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527476,2025-04-01 17:11:16,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,244287,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527486,2025-04-01 17:11:26,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,267087,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527496,2025-04-01 17:11:36,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,291290,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527511,2025-04-01 17:11:51,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,323669,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527521,2025-04-01 17:12:01,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,339708,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527536,2025-04-01 17:12:16,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,379955,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527546,2025-04-01 17:12:26,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,385994,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527556,2025-04-01 17:12:36,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,403546,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527571,2025-04-01 17:12:51,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,432751,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527581,2025-04-01 17:13:01,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,443633,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527596,2025-04-01 17:13:16,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,474266,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527606,2025-04-01 17:13:26,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,497777,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527616,2025-04-01 17:13:36,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,512275,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527631,2025-04-01 17:13:51,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,539513,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527641,2025-04-01 17:14:01,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,555569,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527656,2025-04-01 17:14:16,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,581260,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527666,2025-04-01 17:14:26,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,596848,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527676,2025-04-01 17:14:36,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,604923,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527691,2025-04-01 17:14:51,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,630785,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527701,2025-04-01 17:15:01,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,636241,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527711,2025-04-01 17:15:11,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,655864,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527726,2025-04-01 17:15:26,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,699170,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527736,2025-04-01 17:15:36,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,714145,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527751,2025-04-01 17:15:51,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,744736,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527761,2025-04-01 17:16:01,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,750812,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527771,2025-04-01 17:16:11,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,765348,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527786,2025-04-01 17:16:26,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,805414,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527796,2025-04-01 17:16:36,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,822087,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527811,2025-04-01 17:16:51,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,848732,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527821,2025-04-01 17:17:01,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,872358,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527831,2025-04-01 17:17:11,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,892154,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527846,2025-04-01 17:17:26,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,929680,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527856,2025-04-01 17:17:36,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,936306,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527871,2025-04-01 17:17:51,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,954082,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527881,2025-04-01 17:18:01,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,970128,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527891,2025-04-01 17:18:11,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,990277,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527906,2025-04-01 17:18:26,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,18328,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527916,2025-04-01 17:18:36,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,20327,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527931,2025-04-01 17:18:51,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,57087,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527941,2025-04-01 17:19:01,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,72822,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527951,2025-04-01 17:19:11,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,105142,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527966,2025-04-01 17:19:26,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,128629,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527976,2025-04-01 17:19:36,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,143280,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743527991,2025-04-01 17:19:51,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,174056,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
1743528001,2025-04-01 17:20:01,44642,1175526.604,-5288014.549,3373325.534,32.08395619,-77.46693572,9418.32,0,0,0,0,0,0,0,0,7,Air,TRUE,FALSE,Unknown,0,0,0,185452,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4294967295,4654933.169,641243.2685,-411814.1142,0,0,0,1912898.941,1852513.605,0,0,0,3607775.22,0,0,0,232.2576,0,0,232.2576,0,232.2576,,,,,,,,,,,,,,,
